"CVE-2009-1712","WebKit in Apple Safari before 4.0 does not prevent remote loading of local Java applets, which allows remote attackers to execute arbitrary code, gain privileges, or obtain sensitive information via an APPLET or OBJECT element.","2009-06-10","2017-08-17","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,1,0,0,1
"CVE-2009-1719","The Aqua Look and Feel for Java implementation in Java 1.5 on Mac OS X 10.5 allows remote attackers to execute arbitrary code via a call to the undocumented apple.laf.CColourUIResource constructor with a crafted value in the first argument, which is dereferenced as a pointer.","2009-06-16","2017-08-17","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:P/A:P)","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",7.5,"HIGH",10.0,6.4,0,0,0,0
"CVE-2009-1729","Multiple cross-site scripting (XSS) vulnerabilities in Sun Java System Communications Express 6 2005Q4 (aka 6.2) and 6.3 allow remote attackers to inject arbitrary web script or HTML via (1) the abperson_displayName parameter to uwc/abs/search.xml in the Add Contact implementation in the Personal Address Book component or (2) the temporaryCalendars parameter to uwc/base/UWCMain.","2009-05-21","2017-08-17","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:N/I:P/A:N)","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",4.3,"MEDIUM",8.6,2.9,0,0,0,1
"CVE-2009-1796","Cross-site scripting (XSS) vulnerability in Sun Java System Portal Server 6.3.1, 7.1, and 7.2 allows remote attackers to inject arbitrary web script or HTML via vectors related to an error page.","2009-05-26","2017-08-17","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:N/I:P/A:N)","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",4.3,"MEDIUM",8.6,2.9,0,0,0,1
"CVE-2009-1837","Race condition in the NPObjWrapper_NewResolve function in modules/plugin/base/src/nsJSNPRuntime.cpp in xul.dll in Mozilla Firefox 3 before 3.0.11 might allow remote attackers to execute arbitrary code via a page transition during Java applet loading, related to a use-after-free vulnerability for memory associated with a destroyed Java object.","2009-06-12","2017-09-29","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-1896","The Java Web Start framework in IcedTea in OpenJDK before 1.6.0.0-20.b16.fc10 on Fedora 10, and before 1.6.0.0-27.b16.fc11 on Fedora 11, trusts an entire application when at least one of the listed jar files is trusted, which allows context-dependent attackers to execute arbitrary code without the untrusted-code restrictions via a crafted application, related to NetX.","2009-08-10","2009-08-26","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:C/I:C/A:C)","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",10.0,"HIGH",10.0,10.0,1,0,0,0
"CVE-2009-1934","Cross-site scripting (XSS) vulnerability in the Reverse Proxy Plug-in in Sun Java System Web Server 6.1 before SP11 allows remote attackers to inject arbitrary web script or HTML via the query string in situations that result in a 502 Gateway error.","2009-06-05","2017-08-17","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:N/I:P/A:N)","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",4.3,"MEDIUM",8.6,2.9,0,0,0,1
"CVE-2009-2090","Unspecified vulnerability in wsadmin in the System Management/Repository component in IBM WebSphere Application Server (WAS) 7.0 before 7.0.0.5 allows remote attackers to bypass intended Java Management Extensions (JMX) Management Beans (aka MBeans) access restrictions, and cause a denial of service (daemon stop), via unknown vectors.","2009-08-13","2017-08-17","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:N/I:N/A:P)","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-2205","Stack-based buffer overflow in the Java Web Start command launcher in Java for Mac OS X 10.5 before Update 5 allows attackers to execute arbitrary code or cause a denial of service (application crash) via unspecified vectors.","2009-09-09","2009-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:P/I:P/A:P)","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",6.8,"MEDIUM",8.6,6.4,0,0,0,1
"CVE-2009-2268","Cross-site scripting (XSS) vulnerability in the Cross-Domain Controller (CDC) servlet in Sun Java System Access Manager 6 2005Q1, 7 2005Q4, and 7.1 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.","2009-07-01","2010-05-25","CWE-NVD-Other","(AV:N/AC:H/Au:N/C:N/I:P/A:N)","NETWORK","HIGH","NONE","NONE","PARTIAL","NONE",2.6,"LOW",4.9,2.9,0,0,0,1
"CVE-2009-2283","Multiple cross-site scripting (XSS) vulnerabilities in the help jsp scripts in Sun Java Web Console 3.0.2 through 3.0.5, and Sun Java Web Console in Solaris 10, allow remote attackers to inject arbitrary web script or HTML via unspecified vectors.","2009-07-01","2010-06-13","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:N/I:P/A:N)","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",4.3,"MEDIUM",8.6,2.9,0,0,0,1
"CVE-2009-2445","Oracle iPlanet Web Server (formerly Sun Java System Web Server or Sun ONE Web Server) 6.1 before SP12, and 7.0 through Update 6, when running on Windows, allows remote attackers to read arbitrary JSP files via an alternate data stream syntax, as demonstrated by a .jsp::$DATA URI.","2009-07-13","2011-08-29","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:N/A:N)","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-2475","Sun Java SE 5.0 before Update 20 and 6 before Update 15, and OpenJDK, might allow context-dependent attackers to obtain sensitive information via vectors involving static variables that are declared without the final keyword, related to (1) LayoutQueue, (2) Cursor.predefined, (3) AccessibleResourceBundle.getContents, (4) ImageReaderSpi.STANDARD_INPUT_TYPE, (5) ImageWriterSpi.STANDARD_OUTPUT_TYPE, (6) the imageio plugins, (7) DnsContext.debug, (8) RmfFileReader/StandardMidiFileWriter.types, (9) AbstractSaslImpl.logger, (10) Synth.Region.uiToRegionMap/lowerCaseNameMap, (11) the Introspector class and a cache of BeanInfo, and (12) JAX-WS, a different vulnerability than CVE-2009-2673.","2009-08-10","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:C/I:N/A:N)","NETWORK","LOW","NONE","COMPLETE","NONE","NONE",7.8,"HIGH",10.0,6.9,0,0,0,0
"CVE-2009-2476","The Java Management Extensions (JMX) implementation in Sun Java SE 6 before Update 15, and OpenJDK, does not properly enforce OpenType checks, which allows context-dependent attackers to bypass intended access restrictions by leveraging finalizer resurrection to obtain a reference to a privileged object.","2009-08-10","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:C/I:C/A:C)","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",10.0,"HIGH",10.0,10.0,1,0,0,0
"CVE-2009-2597","The Sun Java System (SJS) Access Manager Policy Agent module 2.2 for SJS Web Proxy Server 4.0 allows remote attackers to cause a denial of service (daemon crash) via a GET request.","2009-07-27","2009-07-27","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:N/I:N/A:C)","NETWORK","LOW","NONE","NONE","NONE","COMPLETE",7.8,"HIGH",10.0,6.9,0,0,0,0
"CVE-2009-2625","XMLScanner.java in Apache Xerces2 Java, as used in Sun Java Runtime Environment (JRE) in JDK and JRE 6 before Update 15 and JDK and JRE 5.0 before Update 20, and in other products, allows remote attackers to cause a denial of service (infinite loop and application hang) via malformed XML input, as demonstrated by the Codenomicon XML fuzzing framework.","2009-08-06","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:N/I:N/A:P)","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-2670","The audio system in Sun Java Runtime Environment (JRE) in JDK and JRE 6 before Update 15, and JDK and JRE 5.0 before Update 20, does not prevent access to java.lang.System properties by (1) untrusted applets and (2) Java Web Start applications, which allows context-dependent attackers to obtain sensitive information by reading these properties.","2009-08-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:N/A:N)","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-2671","The SOCKS proxy implementation in Sun Java Runtime Environment (JRE) in JDK and JRE 6 before Update 15, and JDK and JRE 5.0 before Update 20, allows remote attackers to discover the username of the account that invoked an untrusted (1) applet or (2) Java Web Start application via unspecified vectors.","2009-08-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:N/A:N)","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-2672","The proxy mechanism implementation in Sun Java Runtime Environment (JRE) in JDK and JRE 6 before Update 15, and JDK and JRE 5.0 before Update 20, does not prevent access to browser cookies by untrusted (1) applets and (2) Java Web Start applications, which allows remote attackers to hijack web sessions via unspecified vectors.","2009-08-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:P/A:P)","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",7.5,"HIGH",10.0,6.4,0,0,1,0
"CVE-2009-2673","The proxy mechanism implementation in Sun Java Runtime Environment (JRE) in JDK and JRE 6 before Update 15, and JDK and JRE 5.0 before Update 20, allows remote attackers to bypass intended access restrictions and connect to arbitrary sites via unspecified vectors, related to a declaration that lacks the final keyword.","2009-08-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:P/A:P)","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",7.5,"HIGH",10.0,6.4,0,0,1,0
"CVE-2009-2674","Integer overflow in javaws.exe in Sun Java Web Start in Sun Java Runtime Environment (JRE) in JDK and JRE 6 before Update 15 allows context-dependent attackers to execute arbitrary code via a crafted JPEG image that is not properly handled during display to a splash screen, which triggers a heap-based buffer overflow.","2009-08-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:P/A:P)","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",7.5,"HIGH",10.0,6.4,0,0,1,0
"CVE-2009-2675","Integer overflow in the unpack200 utility in Sun Java Runtime Environment (JRE) in JDK and JRE 6 before Update 15, and JDK and JRE 5.0 before Update 20, allows context-dependent attackers to gain privileges via unspecified length fields in the header of a Pack200-compressed JAR file, which leads to a heap-based buffer overflow during decompression.","2009-08-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:C/I:C/A:C)","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",10.0,"HIGH",10.0,10.0,1,0,0,0
"CVE-2009-2676","Unspecified vulnerability in JNLPAppletlauncher in Sun Java SE, and SE for Business, in JDK and JRE 6 Update 14 and earlier and JDK and JRE 5.0 Update 19 and earlier; and Java SE for Business in SDK and JRE 1.4.2_21 and earlier; allows remote attackers to create or modify arbitrary files via vectors involving an untrusted Java applet that accesses an old version of JNLPAppletLauncher.","2009-08-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:P/I:P/A:P)","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",6.8,"MEDIUM",8.6,6.4,0,0,0,1
"CVE-2009-2689","JDK13Services.getProviders in Sun Java SE 5.0 before Update 20 and 6 before Update 15, and OpenJDK, grants full privileges to instances of unspecified object types, which allows context-dependent attackers to bypass intended access restrictions via an untrusted (1) applet or (2) application.","2009-08-10","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:C/I:C/A:C)","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",10.0,"HIGH",10.0,10.0,1,0,0,0
"CVE-2009-2690","The encoder in Sun Java SE 6 before Update 15, and OpenJDK, grants read access to private variables with unspecified names, which allows context-dependent attackers to obtain sensitive information via an untrusted (1) applet or (2) application.","2009-08-10","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:N/A:N)","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-2712","Sun Java System Access Manager 6.3 2005Q1, 7.0 2005Q4, and 7.1; and OpenSSO Enterprise 8.0; when AMConfig.properties enables the debug flag, allows local users to discover cleartext passwords by reading debug files.","2009-08-07","2009-08-15","CWE-NVD-Other","(AV:L/AC:L/Au:N/C:P/I:N/A:N)","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2.1,"LOW",3.9,2.9,0,0,0,0
"CVE-2009-2713","The CDCServlet component in Sun Java System Access Manager 7.0 2005Q4 and 7.1, when Cross Domain Single Sign On (CDSSO) is enabled, does not ensure that ""policy advice"" is presented to the correct client, which allows remote attackers to obtain sensitive information via unspecified vectors.","2009-08-07","2009-08-15","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:P/I:N/A:N)","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",4.3,"MEDIUM",8.6,2.9,0,0,0,0
"CVE-2009-2716","The plugin functionality in Sun Java SE 6 before Update 15 does not properly implement version selection, which allows context-dependent attackers to leverage vulnerabilities in ""old zip and certificate handling"" and have unspecified other impact via unknown vectors.","2009-08-10","2009-12-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:P/A:P)","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",7.5,"HIGH",10.0,6.4,0,0,1,0
"CVE-2009-2717","The Abstract Window Toolkit (AWT) implementation in Sun Java SE 6 before Update 15 on Windows 2000 Professional does not provide a Security Warning Icon, which makes it easier for context-dependent attackers to trick a user into interacting unsafely with an untrusted applet.","2009-08-10","2009-08-11","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:P/I:P/A:P)","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",6.8,"MEDIUM",8.6,6.4,0,0,1,1
"CVE-2009-2718","The Abstract Window Toolkit (AWT) implementation in Sun Java SE 6 before Update 15 on X11 does not impose the intended constraint on distance from the window border to the Security Warning Icon, which makes it easier for context-dependent attackers to trick a user into interacting unsafely with an untrusted applet.","2009-08-10","2009-12-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:P/I:P/A:P)","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",6.8,"MEDIUM",8.6,6.4,0,0,1,1
"CVE-2009-2719","The Java Web Start implementation in Sun Java SE 6 before Update 15 allows context-dependent attackers to cause a denial of service (NullPointerException) via a crafted .jnlp file, as demonstrated by the jnlp_file/appletDesc/index.html#misc test in the Technology Compatibility Kit (TCK) for the Java Network Launching Protocol (JNLP).","2009-08-10","2009-12-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:N/I:N/A:P)","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-2720","Unspecified vulnerability in the javax.swing.plaf.synth.SynthContext.isSubregion method in the Swing implementation in Sun Java SE 6 before Update 15 allows context-dependent attackers to cause a denial of service (NullPointerException in the Jemmy library) via unknown vectors.","2009-08-10","2009-12-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:N/I:N/A:P)","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-2721","Multiple unspecified vulnerabilities in the Provider class in Sun Java SE 5.0 before Update 20 have unknown impact and attack vectors, aka BugId 6406003.","2009-08-10","2009-12-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:C/I:C/A:C)","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",10.0,"HIGH",10.0,10.0,0,0,0,0
"CVE-2009-2722","Multiple unspecified vulnerabilities in the Provider class in Sun Java SE 5.0 before Update 20 have unknown impact and attack vectors, aka BugId 6429594.  NOTE: this issue exists because of an incorrect fix for BugId 6406003.","2009-08-10","2009-12-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:C/I:C/A:C)","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",10.0,"HIGH",10.0,10.0,0,0,0,0
"CVE-2009-2723","Unspecified vulnerability in deserialization in the Provider class in Sun Java SE 5.0 before Update 20 has unknown impact and attack vectors, aka BugId 6444262.","2009-08-10","2009-12-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:C/I:C/A:C)","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",10.0,"HIGH",10.0,10.0,0,0,0,0
"CVE-2009-2724","Race condition in the java.lang package in Sun Java SE 5.0 before Update 20 has unknown impact and attack vectors, related to a ""3Y Race condition in reflection checks.""","2009-08-10","2009-12-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,0
"CVE-2009-2747","The Java Naming and Directory Interface (JNDI) implementation in IBM WebSphere Application Server (WAS) 6.0 before 6.0.2.39, 6.1 before 6.1.0.29, and 7.0 before 7.0.0.7 does not properly restrict access to UserRegistry object methods, which allows remote attackers to obtain sensitive information via a crafted method call.","2011-10-30","2017-08-17","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:N/A:N)","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-3068","Unrestricted file upload vulnerability in the RoboHelpServer Servlet (robohelp/server) in Adobe RoboHelp Server 8 allows remote attackers to execute arbitrary code by uploading a Java Archive (.jsp) file during a PUBLISH action, then accessing it via a direct request to the file in the robohelp/robo/reserved/web directory under its sessionid subdirectory, as demonstrated by the vd_adobe module in VulnDisco Pack Professional 8.7 through 8.11.","2009-09-04","2013-07-17","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,0
"CVE-2009-3728","Directory traversal vulnerability in the ICC_Profile.getInstance method in Java Runtime Environment (JRE) in Sun Java SE 5.0 before Update 22 and 6 before Update 17, and OpenJDK, allows remote attackers to determine the existence of local International Color Consortium (ICC) profile files via a .. (dot dot) in a pathname, aka Bug Id 6631533.","2009-11-09","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:N/A:N)","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-3729","Unspecified vulnerability in the TrueType font parsing functionality in Sun Java SE 5.0 before Update 22 and 6 before Update 17 allows remote attackers to cause a denial of service (application crash) via a certain test suite, aka Bug Id 6815780.","2009-11-09","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:N/I:N/A:P)","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-3852","Unspecified vulnerability in the XML component in IBM Runtimes for Java Technology 5.0.0 before SR10 has unknown impact and attack vectors, related to the ""updated version of XML4J 4.4.17.""","2009-11-03","2017-08-17","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:P/A:P)","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",7.5,"HIGH",10.0,6.4,0,0,0,0
"CVE-2009-3864","The Java Update functionality in Java Runtime Environment (JRE) in Sun Java SE in JDK and JRE 5.0 before Update 22 and JDK and JRE 6 before Update 17, when a non-English version of Windows is used, does not retrieve available new JRE versions, which allows remote attackers to leverage vulnerabilities in older releases of this software, aka Bug Id 6869694.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:P/A:P)","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",7.5,"HIGH",10.0,6.4,0,0,0,0
"CVE-2009-3865","The launch method in the Deployment Toolkit plugin in Java Runtime Environment (JRE) in Sun Java SE in JDK and JRE 6 before Update 17 allows remote attackers to execute arbitrary commands via a crafted web page, aka Bug Id 6869752.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-3866","The Java Web Start Installer in Sun Java SE in JDK and JRE 6 before Update 17 does not properly use security model permissions when removing installer extensions, which allows remote attackers to execute arbitrary code by modifying a certain JNLP file to have a URL field that points to an unintended trusted application, aka Bug Id 6872824.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-3867","Stack-based buffer overflow in the HsbParser.getSoundBank function in Sun Java SE in JDK and JRE 5.0 before Update 22, JDK and JRE 6 before Update 17, SDK and JRE 1.3.x before 1.3.1_27, and SDK and JRE 1.4.x before 1.4.2_24 allows remote attackers to execute arbitrary code via a long file: URL in an argument, aka Bug Id 6854303.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-3868","Sun Java SE in JDK and JRE 5.0 before Update 22, JDK and JRE 6 before Update 17, SDK and JRE 1.3.x before 1.3.1_27, and SDK and JRE 1.4.x before 1.4.2_24 does not properly parse color profiles, which allows remote attackers to gain privileges via a crafted image file, aka Bug Id 6862970.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-3869","Stack-based buffer overflow in the setDiffICM function in the Abstract Window Toolkit (AWT) in Java Runtime Environment (JRE) in Sun Java SE in JDK and JRE 5.0 before Update 22, JDK and JRE 6 before Update 17, SDK and JRE 1.3.x before 1.3.1_27, and SDK and JRE 1.4.x before 1.4.2_24 allows remote attackers to execute arbitrary code via a crafted argument, aka Bug Id 6872357.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-3871","Heap-based buffer overflow in the setBytePixels function in the Abstract Window Toolkit (AWT) in Java Runtime Environment (JRE) in Sun Java SE in JDK and JRE 5.0 before Update 22, JDK and JRE 6 before Update 17, SDK and JRE 1.3.x before 1.3.1_27, and SDK and JRE 1.4.x before 1.4.2_24 allows remote attackers to execute arbitrary code via crafted arguments, aka Bug Id 6872358.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-3872","Unspecified vulnerability in the JPEG JFIF Decoder in Sun Java SE in JDK and JRE 5.0 before Update 22, JDK and JRE 6 before Update 17, SDK and JRE 1.3.x before 1.3.1_27, and SDK and JRE 1.4.x before 1.4.2_24 allows remote attackers to gain privileges via a crafted image file, aka Bug Id 6862969.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-3873","The JPEG Image Writer in Sun Java SE in JDK and JRE 5.0 before Update 22, JDK and JRE 6 before Update 17, and SDK and JRE 1.4.x before 1.4.2_24 allows remote attackers to gain privileges via a crafted image file, related to a ""quantization problem,"" aka Bug Id 6862968.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-3874","Integer overflow in the JPEGImageReader implementation in the ImageI/O component in Sun Java SE in JDK and JRE 5.0 before Update 22, JDK and JRE 6 before Update 17, and SDK and JRE 1.4.x before 1.4.2_24 allows remote attackers to execute arbitrary code via large subsample dimensions in a JPEG file that triggers a heap-based buffer overflow, aka Bug Id 6874643.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-3875","The MessageDigest.isEqual function in Java Runtime Environment (JRE) in Sun Java SE in JDK and JRE 5.0 before Update 22, JDK and JRE 6 before Update 17, SDK and JRE 1.3.x before 1.3.1_27, and SDK and JRE 1.4.x before 1.4.2_24 allows remote attackers to spoof HMAC-based digital signatures, and possibly bypass authentication, via unspecified vectors related to ""timing attack vulnerabilities,"" aka Bug Id 6863503.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:N/I:P/A:N)","NETWORK","LOW","NONE","NONE","PARTIAL","NONE",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-3876","Unspecified vulnerability in Sun Java SE in JDK and JRE 5.0 before Update 22, JDK and JRE 6 before Update 17, SDK and JRE 1.3.x before 1.3.1_27, and SDK and JRE 1.4.x before 1.4.2_24 allows remote attackers to cause a denial of service (memory consumption) via crafted DER encoded data, which is not properly decoded by the ASN.1 DER input stream parser, aka Bug Id 6864911.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:N/I:N/A:P)","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-3877","Unspecified vulnerability in Sun Java SE in JDK and JRE 5.0 before Update 22, JDK and JRE 6 before Update 17, SDK and JRE 1.3.x before 1.3.1_27, and SDK and JRE 1.4.x before 1.4.2_24 allows remote attackers to cause a denial of service (memory consumption) via crafted HTTP headers, which are not properly parsed by the ASN.1 DER input stream parser, aka Bug Id 6864911.","2009-11-05","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:N/I:N/A:P)","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",5.0,"MEDIUM",10.0,2.9,0,0,0,0
"CVE-2009-3878","Buffer overflow in Sun Java System Web Server 7.0 Update 6 has unspecified impact and remote attack vectors, as demonstrated by the vd_sjws module in VulnDisco Pack Professional 8.12.  NOTE: as of 20091105, this disclosure has no actionable information. However, because the VulnDisco Pack author is a reliable researcher, the issue is being assigned a CVE identifier for tracking purposes.","2009-11-05","2017-08-17","CWE-NVD-Other","(AV:N/AC:M/Au:N/C:C/I:C/A:C)","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",9.3,"HIGH",8.6,10.0,0,0,0,1
"CVE-2009-3879","Multiple unspecified vulnerabilities in the (1) X11 and (2) Win32GraphicsDevice subsystems in Sun Java SE 5.0 before Update 22 and 6 before Update 17, and OpenJDK, have unknown impact and attack vectors, related to failure to clone arrays that are returned by the getConfigurations function, aka Bug Id 6822057.","2009-11-09","2017-09-19","CWE-NVD-Other","(AV:N/AC:L/Au:N/C:P/I:P/A:P)","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",7.5,"HIGH",10.0,6.4,0,0,0,0
